imdbId,title
118044,Unhook the Stars
114597,Synthetic Pleasures
117582,"Secret Agent, The"
117589,Secrets & Lies
117887,That Thing You Do!
117924,To Gillian on Her 37th Birthday
117791,Surviving Picasso
116928,Love Is All There Is
115640,Beautiful Thing
116908,"Long Kiss Goodnight, The"
116409,"Ghost and the Darkness, The"
116913,Looking for Richard
117958,Trees Lounge
117400,"Proprietor, The"
117202,Normal Life
116404,Get on the Bus
120107,Shadow Conspiracy
116722,Jude
116242,Everyone Says I Love You
115600,Bitter Sugar (AzÃºcar amarga)
117509,William Shakespeare's Romeo + Juliet
117802,Swingers
117665,Sleepers
117781,"Sunchaser, The"
116714,Johns
115491,Aladdin and the King of Thieves
43140,Five Angles on Murder
29546,Shall We Dance
28757,"Damsel in Distress, A"
39286,Crossfire
37101,"Murder, My Sweet"
44863,Macao
109823,For the Moment
67992,Willy Wonka & the Chocolate Factory
111622,"Sexual Life of the Belgians, The (Vie sexuelle des Belges 1950-1978, La)"
55018,"Innocents, The"
70707,Sleeper
66808,Bananas
95159,"Fish Called Wanda, A"
79470,Monty Python's Life of Brian
84865,Victor/Victoria
68334,"Candidate, The"
59243,"Great Race, The"
61418,Bonnie and Clyde
52027,"Old Man and the Sea, The"
46912,Dial M for Murder
113731,Madame Butterfly
92890,Dirty Dancing
105236,Reservoir Dogs
91763,Platoon
98627,Weekend at Bernie's
103772,Basic Instinct
101761,"Doors, The"
104036,"Crying Game, The"
104348,Glengarry Glen Ross
84707,Sophie's Choice
83866,E.T. the Extra-Terrestrial
117577,"Search for One-eye Jimmy, The"
29992,"Christmas Carol, A"
99371,Days of Thunder
92099,Top Gun
115531,American Strays
48545,Rebel Without a Cause
44081,"Streetcar Named Desire, A"
115885,Children of the Corn IV: The Gathering
116859,"Leopard Son, The"
102336,Loser
115870,Charm's Incidents (Charms ZwischenfÃ¤lle)
115684,Bird of Prey
117040,Microcosmos (Microcosmos: Le peuple de l'herbe)
117284,Palookaville
115580,"Associate, The"
116378,"Funeral, The"
114472,Sleepover
113057,"Single Girl, A (Fille seule, La)"
116581,"Eighth Day, The (HuitiÃ¨me jour, Le)"
114622,North Star (a.k.a. Tashunga)
112907,Drunks
117318,"People vs. Larry Flynt, The"
116422,Glory Daze
114147,Plutonium Circus
117320,"Perfect Candidate, A"
82846,On Golden Pond
72081,"Return of the Pink Panther, The"
101775,Drop Dead Fred
96754,"Abyss, The"
80749,"Fog, The"
82340,Escape from New York
82533,"Howling, The"
91288,Jean de Florette
91480,Manon of the Spring (Manon des sources)
111357,Talking About Sex
107274,Johnny 100 Pesos (Johnny cien pesos)
81375,Private Benjamin
71853,Monty Python and the Holy Grail
116587,Hustler White
112777,Dadetown
116245,Everything Relative
116212,Entertaining Angels: The Dorothy Day Story
113328,Last Call (Hoogste tijd)
116403,Get Over It
117968,Three Lives and Only One Death (Trois vies & une seule mort)
116886,"Line King: The Al Hirschfeld Story, The"
117677,Snowriders
112759,Curtis's Charm
118147,When We Were Kings
108598,Wallace & Gromit: The Wrong Trousers
110173,JLG/JLG (JLG/JLG - autoportrait de dÃ©cembre)
84589,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)"
109781,Faust
40427,He Walked by Night
40723,Raw Deal
39881,T-Men
92281,"Invitation, The (Zaproszenie)"
34493,"Children Are Watching Us, The (Bambini ci guardano, I)"
39004,"Symphonie pastorale, La"
26465,Here Comes Cookie
26656,Love in Bloom
25799,Six of a Kind
78875,"Tin Drum, The (Blechtrommel, Die)"
69198,"Ruling Class, The"
110521,Mina Tannenbaum
60304,2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her)
115715,"Bloody Child, The"
113031,Farmer & Chase
116059,Dear God
115610,Bad Moon
99028,American Dream
112483,Best of the Best 3: No Turning Back
103850,Bob Roberts
95765,Cinema Paradiso (Nuovo cinema Paradiso)
97108,"Cook the Thief His Wife & Her Lover, The"
109942,Dead Tired (Grosse Fatigue)
101700,Delicatessen
101765,"Double Life of Veronique, The (Double Vie de VÃ©ronique, La)"
101811,Enchanted April
50825,Paths of Glory
99703,"Grifters, The"
102014,Hear My Song
120121,"Shooter, The"
116209,"English Patient, The"
102426,Mediterraneo
97937,My Left Foot
98724,"Sex, Lies, and Videotape"
105107,Passion Fish
105488,Strictly Ballroom
96257,"Thin Blue Line, The"
101026,Tie Me Up! Tie Me Down! (Â¡Ãtame!)
102370,Madonna: Truth or Dare
100332,Paris Is Burning
73486,One Flew Over the Cuckoo's Nest
78446,Cheech and Chong's Up in Smoke
80684,Star Wars: Episode V - The Empire Strikes Back
93779,"Princess Bride, The"
82971,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)
88846,Brazil
90605,Aliens
60196,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)"
94336,Withnail & I
50083,12 Angry Men
56172,Lawrence of Arabia
66921,"Clockwork Orange, A"
56592,To Kill a Mockingbird
78788,Apocalypse Now
64116,Once Upon a Time in the West (C'era una volta il West)
86190,Star Wars: Episode VI - Return of the Jedi
93191,"Wings of Desire (Himmel Ã¼ber Berlin, Der)"
41959,"Third Man, The"
99685,Goodfellas
78748,Alien
106308,Army of Darkness
95250,"Big Blue, The (Grand bleu, Le)"
89881,Ran
97202,"Killer, The (Die xue shuang xiong)"
54215,Psycho
80455,"Blues Brothers, The"
71562,"Godfather: Part II, The"
93058,Full Metal Jacket
104361,"Grand Day Out with Wallace and Gromit, A"
97499,Henry V
86879,Amadeus
45061,"Quiet Man, The"
87843,Once Upon a Time in America
81398,Raging Bull
75686,Annie Hall
86197,"Right Stuff, The"
79944,Stalker
82096,"Boot, Das (Boat, The)"
70735,"Sting, The"
67185,Harold and Maude
103130,Trust
50976,"Seventh Seal, The (Sjunde inseglet, Det)"
85859,Local Hero
88247,"Terminator, The"
103873,Dead Alive (Braindead)
97441,Glory
100519,Rosencrantz and Guildenstern Are Dead
79522,Manhattan
100150,Miller's Crossing
97165,Dead Poets Society
61722,"Graduate, The"
52311,Touch of Evil
100263,"Femme Nikita, La (Nikita)"
50212,"Bridge on the River Kwai, The"
56801,8 1/2 (8Â½)
71315,Chinatown
43456,"Day the Earth Stood Still, The"
40897,"Treasure of the Sierra Madre, The"
92610,Bad Taste
23969,Duck Soup
88794,Better Off Dead...
81505,"Shining, The"
92005,Stand by Me
22100,M
92991,Evil Dead II (Dead by Dawn)
57115,"Great Escape, The"
77416,"Deer Hunter, The"
82269,Diva
107048,Groundhog Day
105695,Unforgiven
56218,"Manchurian Candidate, The"
100436,Pump Up the Volume
36613,Arsenic and Old Lace
88763,Back to the Future
101921,Fried Green Tomatoes
66206,Patton
90967,Down by Law
94625,Akira
91203,Highlander
61512,Cool Hand Luke
99334,Cyrano de Bergerac
72431,Young Frankenstein
102536,Night on Earth
101640,Raise the Red Lantern (Da hong deng long gao gao gua)
32553,"Great Dictator, The"
32455,Fantasia
44706,High Noon
38355,"Big Sleep, The"
97493,Heathers
81534,Somewhere in Time
52618,Ben-Hur
88258,This Is Spinal Tap
85809,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance)
94006,Some Kind of Wonderful
97576,Indiana Jones and the Last Crusade
78841,Being There
83987,Gandhi
96332,"Unbearable Lightness of Being, The"
91867,"Room with a View, A"
89886,Real Genius
84503,Pink Floyd: The Wall
87553,"Killing Fields, The"
89606,My Life as a Dog (Mitt liv som hund)
49223,Forbidden Planet
97351,Field of Dreams
73341,"Man Who Would Be King, The"
64115,Butch Cassidy and the Sundance Kid
87884,"Paris, Texas"
101458,Until the End of the World (Bis ans Ende der Welt)
98635,When Harry Met Sally...
113369,I Shot a Man in Vegas
114089,Parallel Sons
116589,Hype!
117550,Santa with Muscles
116293,Female Perversions
116953,Mad Dog Time
115754,Breathing Room
114093,Paris Was a Woman
115548,Anna
116601,I'm Not Rappaport
112537,Blue Juice
107314,Kids of Survival
103644,AlienÂ³ (a.k.a. Alien 3)
82010,"American Werewolf in London, An"
103678,Amityville 1992: It's About Time
85159,Amityville 3-D
115535,Amityville: Dollhouse
106262,Amityville: A New Generation
83550,Amityville II: The Possession
78767,"Amityville Horror, The"
99030,"Amityville Curse, The"
71233,Blood for Dracula (Andy Warhol's Dracula)
90655,April Fool's Day
75704,Audrey Rose
92632,"Believers, The"
56869,"Birds, The"
51418,"Blob, The"
82083,Blood Beach
101492,Body Parts
37549,"Body Snatcher, The"
103874,Dracula (Bram Stoker's Dracula)
26138,"Bride of Frankenstein, The (Bride of Frankenstein)"
74258,Burnt Offerings
103919,Candyman
101540,Cape Fear
55824,Cape Fear
74285,Carrie
83722,Cat People
87800,"Nightmare on Elm Street, A"
13442,"Nosferatu (Nosferatu, eine Symphonie des Grauens)"
91651,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice)
75005,"Omen, The"
115710,Blood and Wine (Blood & Wine)
115495,Albino Alligator
117057,"Mirror Has Two Faces, The"
115751,Breaking the Waves
119791,Nightwatch
117731,Star Trek: First Contact
117631,Shine
117666,Sling Blade
116705,Jingle All the Way
84116,Identification of a Woman (Identificazione di una donna)
117293,Paradise Lost: The Child Murders at Robin Hood Hills
117372,"Preacher's Wife, The"
113557,Zero Kelvin (KjÃ¦rlighetens kjÃ¸tere)
117477,Ridicule
115988,"Crucible, The"
115433,101 Dalmatians
42354,"Forbidden Christ, The (Cristo proibito, Il)"
110171,I Can't Sleep (J'ai pas sommeil)
99423,Die Hard 2
79945,Star Trek: The Motion Picture
102975,Star Trek VI: The Undiscovered Country
98382,Star Trek V: The Final Frontier
84726,Star Trek II: The Wrath of Khan
88170,Star Trek III: The Search for Spock
92007,Star Trek IV: The Voyage Home
103776,Batman Returns
96487,Young Guns
100994,Young Guns II
77631,Grease
84021,Grease 2
100114,Marked for Death
115471,Adrenalin: Fear the Rush
117773,"Substance of Fire, The"
105690,Under Siege
52287,Terror in a Texas Town
73195,Jaws
77766,Jaws 2
85750,Jaws 3-D
117119,My Fellow Americans
116996,Mars Attacks!
115906,Citizen Ruth
116695,Jerry Maguire
93822,Raising Arizona
94155,Tin Men
105435,Sneakers
115633,Bastard Out of Carolina
116621,In Love and War
116999,Marvin's Room
117691,Somebody is Waiting
116410,Ghosts of Mississippi
119783,Night Falls on Manhattan
115641,Beavis and Butt-Head Do America
112769,"Judgement in Stone, A (CÃ©rÃ©monie, La)"
117571,Scream
104691,"Last of the Mohicans, The"
117038,Michael
116240,"Evening Star, The"
116477,Hamlet
117690,Some Mother's Son
118163,"Whole Wide World, The"
117091,Mother
118100,"Thieves (Voleurs, Les)"
116250,Evita
117364,"Portrait of a Lady, The"
67959,Walkabout
117028,Message to Love: The Isle of Wight Festival
113212,Grateful Dead
119731,Murder at 1600
116506,Hearts and Minds
116640,Inside
119115,Fierce Creatures
120550,Zeus and Roxanne
120390,Turbulence
112362,Angel Baby
116704,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo)
120414,Underworld
118708,Beverly Hills Ninja
119664,Metro
110425,"Machine, The"
123281,"Stranger, The"
80714,Falling in Love Again
106535,"Cement Garden, The"
118928,Dante's Peak
119644,Meet Wally Sparks
106266,Amos & Andrew
106387,Benny & Joon
119937,Prefontaine
117907,"Tickle in the Heart, A"
109949,Guantanamera
119640,McHale's Navy
116790,Kolya (Kolja)
119225,Gridlock'd
116310,Fire on the Mountain
118111,Waiting for Guffman
116754,Prisoner of the Mountains (Kavkazsky plennik)
118691,"Beautician and the Beast, The"
120238,SubUrbia
116565,Hotel de Love
119887,"Pest, The"
119141,Fools Rush In
120357,Touch
118548,Absolute Power
120317,That Darn Cat
120434,Vegas Vacation (National Lampoon's Las Vegas Vacation)
118042,Unforgotten: Twenty-Five Years After Willowbrook
120318,That Old Feeling
116922,Lost Highway
120036,Rosewood
119008,Donnie Brasco
117544,Salut cousin!
118750,Booty Call
120014,Rhyme & Reason
118762,Boys Life 2
118859,City of Industry
118702,Best Men
119432,Jungle2Jungle (a.k.a. Jungle 2 Jungle)
116743,Kama Sutra: A Tale of Love
119951,Private Parts
119572,Love Jones
120053,"Saint, The"
120152,Smilla's Sense of Snow
118064,"Van, The"
115964,Crash
116041,"Daytrippers, The"
119528,Liar Liar
117422,"Quiet Room, The"
120094,Selena
118972,"Devil's Own, The"
118829,Cats Don't Dance
118663,B*A*P*S
116931,Love and Other Catastrophes
120389,Turbo: A Power Rangers Movie
118623,Anna Karenina
119013,Double Team
119381,Inventing the Abbotts
118615,Anaconda
119229,Grosse Pointe Blank
116762,Keys to Tulsa
116783,Kissed
118541,8 Heads in a Duffel Bag
113314,Hollow Reed
119859,Paradise Road
120366,Traveller
118586,All Over Me
118783,"Brother's Kiss, A"
117050,"Chef in Love, A (Shekvarebuli kulinaris ataserti retsepti)"
120032,Romy and Michele's High School Reunion
116295,Temptress Moon (Feng Yue)
120461,Volcano
115886,Children of the Revolution
118655,Austin Powers: International Man of Mystery
118771,Breakdown
115760,Broken English
115927,Commandments
117482,Ripe
120383,"Truth or Consequences, N.M."
105660,"Turning, The"
120479,Warriors of Virtue
119109,Fathers' Day
119116,"Fifth Element, The"
116643,Intimate Relations
119809,Nowhere
116920,Losing Chase
120190,Sprung
117398,"Promise, The (La promesse)"
58985,"Bonheur, Le"
119578,Love! Valour! Compassion!
117615,Shall We Dance? (Shall We Dansu?)
120087,"Second Jungle Book: Mowgli & Baloo, The"
120394,Twin Town
118556,Addicted to Love
115744,Brassed Off
118964,"Designated Mourner, The"
119567,"Lost World: Jurassic Park, The"
117359,Ponette
117561,Schizopolis
120118,Shiloh
118117,"War at Home, The"
114303,Rough Magic
120373,Trial and Error
118787,Buddy
118880,Con Air
116834,Late Bloomers
114134,"Pillow Book, The"
112951,"To Have, or Not (En avoir (ou pas))"
120179,Speed 2: Cruise Control
117724,Squeeze
117775,Sudden Manhattan
113968,"Next Step, The"
118127,Wedding Bell Blues
118688,Batman & Robin
119019,Dream With the Fishes
120034,For Roseanna (Roseanna's Grave)
116502,Head Above Water
119282,Hercules
119502,"Last Time I Committed Suicide, The"
116949,MURDER and murder
119738,My Best Friend's Wedding
105569,Tetsuo II: Body Hammer
115856,When the Cat's Away (Chacun cherche son chat)
57345,"Contempt (MÃ©pris, Le)"
119094,Face/Off
119098,Fall
116384,Gabbeh
117076,Mondo
113425,"Innocent Sleep, The"
116334,For Ever Mozart
119654,Men in Black (a.k.a. MIB)
119848,Out to Sea
120512,Wild America
120133,"Simple Wish, A"
118884,Contact
116930,Love Serenade
119173,G.I. Jane
82198,Conan the Barbarian
119190,George of the Jungle
118887,Cop Land
119081,Event Horizon
120177,Spawn
118570,Air Bud
119896,Picture Perfect
119361,In the Company of Men
119152,Free Willy 3: The Rescue
118818,Career Girls
118883,Conspiracy Theory
118966,Desperate Measures
120207,Steel
120112,She's So Lovely
119311,Hoodlum
119509,Leave It to Beaver
119675,Mimic
119695,Money Talks
119086,Excess Baggage
119484,Kull the Conqueror
118571,Air Force One
118531,187 (One Eight Seven)
99810,"Hunt for Red October, The"
102494,My Own Private Idaho
119465,"Kiss Me, Guido"
120197,Star Maps
119360,In & Out
119051,"Edge, The"
119874,"Peacemaker, The"
119488,L.A. Confidential
120102,Seven Years in Tibet
119468,Kiss the Girls
120169,Soul Food
119457,Kicked in the Head
120524,Wishmaster
120323,"Thousand Acres, A"
119174,"Game, The"
119123,Fire Down Below
120399,U Turn
119557,"Locusts, The"
119632,"MatchMaker, The"
123953,"Lay of the Land, The"
118647,"Assignment, The"
120151,"Smile Like Yours, A"
120402,Ulee's Gold
119349,"Ice Storm, The"
120192,Stag
118842,Chasing Amy
119326,How to Be a Player
119164,"Full Monty, The"
116631,Indian Summer (a.k.a. Alive & Kicking)
119280,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown)"
119345,I Know What You Did Last Summer
118971,"Devil's Advocate, The"
120029,RocketMan (a.k.a. Rocket Man)
119906,Playing God
119324,"House of Yes, The"
119107,"Fast, Cheap & Out of Control"
120481,Washington Square
120303,Telling Lies in America
120539,Year of the Horse
119177,Gattaca
119095,FairyTale: A True Story
119891,Phantoms
120257,Swept from the Sea
120529,Wonderland
119535,"Life Less Ordinary, A"
119338,Hurricane Streets
119080,Eve's Bayou
119210,Switchback
118900,Gang Related
83131,Stripes
117221,Nenette and Boni (NÃ©nette et Boni)
118689,Bean
119327,Hugo Pool
119592,Mad City
119832,One Night Stand
120275,"Tango Lesson, The"
120490,Welcome to Sarajevo
119527,Deceiver
119978,"Rainmaker, The"
118749,Boogie Nights
90329,Witness
119365,Incognito
120201,Starship Troopers
118901,Critical Care
107282,"Joy Luck Club, The"
118836,Chairman of the Board
120148,Sliding Doors
119707,Mortal Kombat: Annihilation
120382,"Truman Show, The"
120520,"Wings of the Dove, The"
119723,Mrs. Dalloway
116592,"I Love You, I Love You Not"
119994,Red Corner
119395,"Jackal, The"
118617,Anastasia
120483,"Man Who Knew Too Little, The"
118583,Alien: Resurrection
112318,Alien Escape
118607,Amistad
118632,"Apostle, The"
123385,Artemisia
118698,Bent
109266,Bang
118764,"Boys, Les"
118804,"Butcher Boy, The"
118954,Deconstructing Harry
119137,Flubber
119142,For Richer or Poorer
119217,Good Will Hunting
116465,Guy
116490,Tar
119303,Home Alone 3
119352,Ill Gotten Gains
130073,Legal Deceit
116976,Man of Her Dreams (a.k.a. The FiancÃ©)
119668,Midnight in the Garden of Good and Evil
119715,Mouse Hunt
117167,Never Met Picasso
119819,Office Killer
119845,"Other Voices, Other Rooms"
120082,Scream 2
120222,Stranger in the House
120255,"Sweet Hereafter, The"
128755,Time Tracers
120338,Titanic
120347,Tomorrow Never Dies
117994,Twisted
118230,Full Speed (Ã toute vitesse)
119052,"Education of Little Tree, The"
119925,"Postman, The"
119314,"Horse Whisperer, The"
120521,"Winter Guest, The"
119396,Jackie Brown
119485,Kundun
119718,Mr. Magoo
118715,"Big Lebowski, The"
118566,Afterglow
119590,My Life in Pink (Ma vie en rose)
119223,Great Expectations
120881,Vermin
118539,3 Ninjas: High Noon On Mega Mountain
119655,Men of Means
119988,Caught Up
129758,Arguing the World
120670,Firestorm
120820,Senseless
120885,Wag the Dog
118929,Dark City
116845,"Leading Man, The"
120478,Star Kid
120696,Hard Rain
120693,Half Baked
119099,Fallen
120122,Shooting Fish
118643,"Prophecy II, The"
112913,Fallen Angels (Duo luo tian shi)
119815,"Four Days in September (O Que Ã Isso, Companheiro?)"
120185,Spice World
118956,Deep Rising
128690,Tainted
119521,"Letter From Death Row, A"
119734,Music From Another Room
